#PIXEL  #BOARD  #CHANNEL  #MACROCELL L3  #ALL MACROCELLS  #ATTENUATION
431        1        17        6        6,0,0        14.292800
239        2        3        5        5,0,0        11.404200
437        4        10        17        17,0,0        11.694300
26        5        17        16        16,0,0        10.648000
98        6        17        21        21,0,0        11.504800
233        6        5        10        10,0,0        11.470900
407        7        21        26        26,0,0        11.629400
413        7        6        13        13,0,0        12.098700
20        9        28        34        34,0,0        12.259100
110        9        8        20        20,0,0        12.037000
32        10        8        33        33,0,0        13.118700
257        11        28        40        40,0,0        12.381200
251        12        8        29        29,0,0        12.422900
122        13        4        44        44,0,0        12.749400
221        14        27        38        38,0,0        12.080000
269        14        15        48        48,0,0        13.145400
455        17        13        52        52,0,0        11.159700
461        17        25        54        54,0,0        11.124400
#Delay 0.010000    0    0    0    0    25    24    0    0    0    25    0    0    25    0    0    25    25    0    0    25    25    0    0    0    0    25    0    0    25    0    0    0    25    25    0    0    0    25    0    25    0    0    0    25    0    0    0    25    0    0    0    25    0    25    0    
#Delay 0.210000    0    0    0    0    25    23    0    0    0    25    0    0    25    0    0    25    25    0    0    25    25    0    0    0    0    25    0    0    25    0    0    0    25    25    0    0    0    25    0    25    0    0    0    25    0    0    0    25    0    0    0    25    0    25    0    
#Delay 0.410000    0    0    0    0    24    24    0    0    0    24    0    0    24    0    0    24    24    0    0    24    24    0    0    0    0    24    0    0    24    0    0    0    24    24    0    0    0    24    0    24    0    0    0    24    0    0    0    24    0    0    0    24    0    24    0    
#Delay 0.610000    0    0    0    0    25    25    0    0    0    25    0    0    25    0    0    25    25    0    0    25    25    0    0    0    0    25    0    0    25    0    0    0    25    25    0    0    0    25    0    25    0    0    0    25    0    0    0    25    0    0    0    25    0    25    0    
#Delay 0.810000    0    0    0    0    25    25    0    0    0    25    0    0    25    0    0    25    25    0    0    25    25    0    0    0    0    25    0    0    25    0    0    0    25    25    0    0    0    25    0    25    0    0    0    25    0    0    0    25    0    0    0    25    0    25    0    
#Delay 1.010000    0    0    0    0    26    25    0    0    0    26    0    0    26    0    0    26    26    0    0    26    26    0    0    0    0    26    0    0    26    0    0    0    26    26    0    0    0    26    0    26    0    0    0    26    0    0    0    26    0    0    0    26    0    26    0    
#Delay 1.210000    0    0    0    0    25    25    0    0    0    25    0    0    25    0    0    25    25    0    0    25    25    0    0    0    0    25    0    0    25    0    0    0    25    25    0    0    0    25    0    25    0    0    0    25    0    0    0    25    0    0    0    25    0    25    0    
